"Project: Harmful Algal Blooms"
"Calibrated: No"
"Requested start: 2008-06-30 15:00:00"
"Requested end: 2018-06-02 23:33:00"
"Request time: Sat,  2 Jun 2018 23:34:12 +0000"
"Other Notes: All times provided in UTC"

year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2012,11,26,17:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,2.572000 ,1.300000 ,1.300000 ,NaN,188.000000 ,320.000000 ,0.000000 ,680.000000 ,0.373000 ,0.071000 ,NaN,NaN,0.550000 ,0.550000 ,NaN,0.325000 ,200.000000 ,800.000000 ,0.000000 ,2.073000 ,50.000000 ,16.000000 ,NaN
2012,11,26,18:45:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.640000 ,1.020000 ,0.980000 ,1.060000 ,200.000000 ,0.000000 ,NaN,400.000000 ,0.070000 ,0.020000 ,NaN,NaN,0.360000 ,0.350000 ,0.360000 ,0.310000 ,4000.000000 ,5600.000000 ,800.000000 ,3.030000 ,10.000000 ,16.500000 ,NaN
2012,11,26,19:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,3.068810 ,6.300000 ,6.300000 ,NaN,200.000000 ,748.000000 ,NaN,106590.000000 ,0.496765 ,0.009683 ,0.000000 ,1122.000000 ,NaN,NaN,NaN,0.294459 ,1870.000000 ,0.000000 ,0.000000 ,4.168130 ,NaN,15.500000 ,250.0000 
2012,11,28,16:15:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,2.090000 ,16.730000 ,16.590000 ,16.870000 ,250.000000 ,900.000000 ,0.000000 ,NaN,0.210000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.390000 ,NaN,NaN,0.000000 ,12.400000 ,NaN,13.700000 ,NaN
2012,11,28,17:32:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,5.980000 ,NaN,NaN,50.000000 ,375.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3376.000000 ,188.000000 ,9940.000000 ,NaN,NaN,14.550000 ,NaN
2012,11,29,14:35:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.56 ,1.66 ,1.78 ,1.54 ,200 ,0.0000 ,NaN,0 ,2.82 ,0.38 ,2135.0000 ,0.0000 ,1.35 ,1.32 ,1.38 ,0.80 ,0.0000 ,0.0000 ,534.0000 ,7.61 ,25 ,13.0 ,NaN
2012,11,29,18:30:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.390000 ,1.380000 ,1.400000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.470000 ,0.450000 ,0.480000 ,NaN,NaN,NaN,NaN,NaN,NaN,16.400000 ,NaN
2012,12,03,18:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,1.420000 ,1.410000 ,1.390000 ,1.430000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.480000 ,0.120000 ,NaN,NaN,0.920000 ,0.930000 ,0.910000 ,0.370000 ,800.000000 ,4000.000000 ,0.000000 ,2.890000 ,10.000000 ,16.600000 ,NaN
2012,12,03,18:25:00,33.6061,-117.9311,0.0,Newport Pier,NaN,NaN,0.200000 ,0.490000 ,0.490000 ,0.490000 ,200.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.360000 ,NaN,NaN,NaN,2.160000 ,25.000000 ,17.500000 ,NaN
2012,12,03,19:59:00,34.008,-118.499,0.0,Santa Monica Pier,187.000000 ,0.000000 ,0.921566 ,NaN,NaN,NaN,200.000000 ,374.000000 ,NaN,561.000000 ,0.436279 ,0.191150 ,0.000000 ,748.000000 ,NaN,NaN,NaN,0.377915 ,561.000000 ,0.000000 ,0.000000 ,3.689780 ,NaN,17.500000 ,250.0000 
2012,12,04,16:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,26.998000 ,2.520000 ,2.520000 ,NaN,188.000000 ,116.000000 ,0.000000 ,116.000000 ,0.549000 ,0.150000 ,NaN,NaN,0.670000 ,0.670000 ,NaN,0.476000 ,580.000000 ,0.000000 ,0.000000 ,3.254000 ,50.000000 ,12.000000 ,NaN
2012,12,05,16:15:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,3.000000 ,5.660000 ,6.210000 ,5.100000 ,250.000000 ,50.000000 ,0.000000 ,NaN,6.410000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.590000 ,NaN,NaN,0.000000 ,30.050000 ,NaN,14.300000 ,NaN
2012,12,05,17:50:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,4.450000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.000000 ,0.000000 ,0.000000 ,NaN,NaN,14.950000 ,NaN
2012,12,06,17:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.20 ,3.34 ,3.48 ,3.20 ,200 ,0.0000 ,NaN,534 ,5.20 ,0.30 ,2668.0000 ,9073.0000 ,1.23 ,1.36 ,1.10 ,1.05 ,0.0000 ,2668.0000 ,0.0000 ,8.13 ,25 ,15.0 ,NaN
2012,12,06,18:20:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.860000 ,1.830000 ,1.880000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.020000 ,1.010000 ,1.030000 ,NaN,NaN,NaN,NaN,NaN,NaN,16.300000 ,NaN
2012,12,10,16:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,21.018000 ,2.120000 ,2.120000 ,NaN,188.000000 ,180.000000 ,0.000000 ,60.000000 ,0.709000 ,0.219000 ,NaN,NaN,0.940000 ,0.940000 ,NaN,0.451000 ,440.000000 ,280.000000 ,0.000000 ,5.966000 ,50.000000 ,14.000000 ,NaN
2012,12,10,16:05:00,33.6061,-117.9311,0.0,Newport Pier,7800.000000 ,0.000000 ,0.980000 ,1.160000 ,0.990000 ,1.320000 ,200.000000 ,0.000000 ,NaN,18199.000000 ,NaN,0.100000 ,NaN,NaN,NaN,NaN,NaN,0.470000 ,15599.000000 ,0.000000 ,0.000000 ,4.700000 ,25.000000 ,14.500000 ,NaN
2012,12,10,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,7.318570 ,2.000000 ,2.000000 ,NaN,200.000000 ,0.000000 ,NaN,374.000000 ,0.827815 ,0.197620 ,7480.000000 ,9350.000000 ,NaN,NaN,NaN,0.484397 ,19448.000000 ,0.000000 ,0.000000 ,5.915380 ,NaN,16.000000 ,250.0000 
2012,12,10,19:00:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,1.210000 ,1.460000 ,1.430000 ,1.480000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.180000 ,0.240000 ,NaN,NaN,0.820000 ,0.800000 ,0.830000 ,0.460000 ,1200.000000 ,5200.000000 ,0.000000 ,4.870000 ,10.000000 ,16.000000 ,NaN
2012,12,12,16:30:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,4.710000 ,2.210000 ,2.250000 ,2.170000 ,250.000000 ,10.000000 ,0.000000 ,NaN,3.590000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.790000 ,NaN,NaN,0.000000 ,12.080000 ,NaN,13.400000 ,NaN
2012,12,12,17:35:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,7.250000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,181.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6702.000000 ,0.000000 ,0.000000 ,NaN,NaN,13.800000 ,NaN
2012,12,13,17:45:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.940000 ,1.900000 ,1.980000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.870000 ,0.930000 ,0.800000 ,NaN,NaN,NaN,NaN,NaN,NaN,15.600000 ,NaN
2012,12,14,18:10:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.33 ,1.87 ,1.40 ,2.34 ,200 ,0.0000 ,NaN,0 ,4.24 ,0.37 ,2668.0000 ,534.0000 ,1.21 ,0.96 ,1.46 ,0.69 ,0.0000 ,0.0000 ,0.0000 ,8.11 ,25 ,12.0 ,NaN
2012,12,17,16:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,10.142000 ,3.040000 ,3.040000 ,NaN,188.000000 ,0.000000 ,0.000000 ,464.000000 ,1.091000 ,0.241000 ,NaN,NaN,2.030000 ,2.030000 ,NaN,0.375000 ,1624.000000 ,4641.000000 ,0.000000 ,4.894000 ,50.000000 ,14.000000 ,NaN
2012,12,17,16:40:00,33.6061,-117.9311,0.0,Newport Pier,38998.000000 ,0.000000 ,0.680000 ,5.220000 ,5.360000 ,5.080000 ,200.000000 ,0.000000 ,NaN,15599.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.380000 ,10399.000000 ,5200.000000 ,0.000000 ,2.820000 ,25.000000 ,14.500000 ,NaN
2012,12,17,18:45:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.610000 ,1.380000 ,1.360000 ,1.390000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.520000 ,0.030000 ,NaN,NaN,0.580000 ,0.570000 ,0.590000 ,0.370000 ,4000.000000 ,5200.000000 ,0.000000 ,4.360000 ,10.000000 ,15.800000 ,NaN
2012,12,17,19:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,7.406420 ,0.400000 ,0.400000 ,NaN,200.000000 ,0.000000 ,NaN,1496.000000 ,2.542850 ,0.452457 ,748.000000 ,4488.000000 ,NaN,NaN,NaN,0.557300 ,1870.000000 ,0.000000 ,0.000000 ,7.056950 ,NaN,15.000000 ,250.0000 
2012,12,19,16:45:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,4.120000 ,2.420000 ,2.350000 ,2.490000 ,250.000000 ,0.000000 ,0.000000 ,NaN,6.700000 ,NaN,NaN,NaN,NaN,NaN,NaN,2.020000 ,NaN,NaN,0.000000 ,15.900000 ,NaN,11.200000 ,NaN
2012,12,19,17:50:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,5.560000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2341.000000 ,0.000000 ,0.000000 ,NaN,NaN,11.950000 ,NaN
2012,12,20,18:45:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.000000 ,0.960000 ,1.030000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.420000 ,0.420000 ,0.420000 ,NaN,NaN,NaN,NaN,NaN,NaN,15.700000 ,NaN
2012,12,23,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,4.158400 ,0.300000 ,0.300000 ,NaN,200.000000 ,0.000000 ,NaN,0.000000 ,4.028100 ,0.428814 ,7854.000000 ,0.000000 ,NaN,NaN,NaN,0.630106 ,1122.000000 ,0.000000 ,748.000000 ,5.735120 ,NaN,14.500000 ,250.0000 
2012,12,23,18:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.620000 ,1.380000 ,1.320000 ,1.440000 ,200.000000 ,0.000000 ,NaN,400.000000 ,1.450000 ,0.170000 ,NaN,NaN,0.650000 ,0.640000 ,0.650000 ,0.390000 ,2800.000000 ,5200.000000 ,0.000000 ,4.120000 ,10.000000 ,15.100000 ,NaN
2012,12,27,18:05:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,3.776000 ,3.480000 ,3.480000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,1.738000 ,0.172000 ,NaN,NaN,1.890000 ,1.890000 ,NaN,0.364000 ,0.000000 ,18099.000000 ,928.000000 ,3.503000 ,50.000000 ,14.000000 ,NaN
2012,12,31,17:35:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.18 ,1.40 ,1.38 ,1.42 ,200 ,0.0000 ,NaN,0 ,7.22 ,0.42 ,1601.0000 ,1067.0000 ,1.14 ,1.14 ,1.14 ,0.86 ,0.0000 ,0.0000 ,534.0000 ,13.55 ,25 ,12.0 ,NaN
2012,12,31,19:45:00,32.867,-117.257,0.0,Scripps Pier,400.000000 ,0.000000 ,0.370000 ,2.740000 ,2.670000 ,2.810000 ,200.000000 ,0.000000 ,NaN,400.000000 ,0.500000 ,0.080000 ,NaN,NaN,0.770000 ,0.810000 ,0.730000 ,0.260000 ,4000.000000 ,52400.000000 ,18000.000000 ,1.830000 ,10.000000 ,14.300000 ,NaN
2013,01,02,16:35:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,0.620000 ,2.190000 ,0.830000 ,3.540000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.840000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.230000 ,0.000000 ,41598.000000 ,28598.000000 ,1.500000 ,25.000000 ,13.000000 ,NaN
2013,01,03,18:56:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,3.190000 ,3.220000 ,3.150000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.630000 ,0.590000 ,0.670000 ,NaN,NaN,NaN,NaN,NaN,NaN,14.100000 ,NaN
2013,01,04,18:30:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,13.471000 ,2.250000 ,2.250000 ,NaN,188.000000 ,0.000000 ,0.200000 ,0.000000 ,1.691000 ,0.193000 ,NaN,NaN,1.280000 ,1.280000 ,NaN,0.417000 ,0.000000 ,19723.000000 ,10442.000000 ,3.922000 ,50.000000 ,10.000000 ,NaN
2013,01,07,15:45:00,33.6061,-117.9311,0.0,Newport Pier,5200.000000 ,0.000000 ,0.450000 ,7.820000 ,7.900000 ,7.730000 ,200.000000 ,0.000000 ,0.090000 ,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.160000 ,0.000000 ,0.000000 ,12999.000000 ,NaN,25.000000 ,13.000000 ,NaN
2013,01,07,19:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,9.975950 ,22.000000 ,22.000000 ,NaN,200.000000 ,0.000000 ,0.006000 ,0.000000 ,2.449530 ,0.694934 ,952119.000000 ,0.000000 ,NaN,NaN,NaN,0.311617 ,19431.000000 ,0.000000 ,0.000000 ,32.402500 ,NaN,13.500000 ,250.0000 
2013,01,07,19:30:00,32.867,-117.257,0.0,Scripps Pier,2000.000000 ,0.000000 ,0.750000 ,2.400000 ,2.270000 ,2.530000 ,200.000000 ,0.000000 ,NaN,0.000000 ,2.130000 ,0.190000 ,NaN,NaN,1.110000 ,1.100000 ,1.110000 ,0.390000 ,3200.000000 ,122800.000000 ,21600.000000 ,3.040000 ,10.000000 ,13.600000 ,NaN
2013,01,09,16:15:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,1.550000 ,2.560000 ,2.670000 ,2.460000 ,250.000000 ,0.000000 ,0.000000 ,NaN,9.120000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.560000 ,NaN,NaN,0.000000 ,18.150000 ,NaN,11.100000 ,NaN
2013,01,09,17:37:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,6.580000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,891.000000 ,729.000000 ,NaN,NaN,11.950000 ,NaN
2013,01,10,18:30:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,3.060000 ,3.010000 ,3.110000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.070000 ,1.090000 ,1.050000 ,NaN,NaN,NaN,NaN,NaN,NaN,13.500000 ,NaN
2013,01,11,21:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.05 ,1.15 ,1.00 ,1.30 ,200 ,0.0000 ,NaN,0 ,13.88 ,0.44 ,3736.0000 ,0.0000 ,1.60 ,1.48 ,1.72 ,0.00 ,0.0000 ,0.0000 ,0.0000 ,20.13 ,25 ,12.0 ,NaN
2013,01,13,19:59:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,1.543050 ,9.400000 ,9.400000 ,NaN,200.000000 ,0.000000 ,0.049000 ,0.000000 ,2.048690 ,0.175993 ,202082.000000 ,0.000000 ,NaN,NaN,NaN,0.365241 ,0.000000 ,3886.000000 ,0.000000 ,1.648700 ,NaN,12.000000 ,250.0000 
2013,01,14,16:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,4.803000 ,0.730000 ,0.730000 ,NaN,188.000000 ,0.000000 ,0.000000 ,0.000000 ,6.847000 ,0.330000 ,NaN,NaN,2.350000 ,2.350000 ,NaN,0.880000 ,0.000000 ,0.000000 ,200.000000 ,9.930000 ,50.000000 ,11.000000 ,NaN
2013,01,14,16:05:00,33.6061,-117.9311,0.0,Newport Pier,NaN,NaN,3.250000 ,2.830000 ,2.860000 ,2.810000 ,200.000000 ,NaN,NaN,NaN,5.720000 ,0.140000 ,NaN,NaN,NaN,NaN,NaN,0.460000 ,NaN,NaN,NaN,4.440000 ,25.000000 ,10.500000 ,NaN
2013,01,14,19:30:00,32.867,-117.257,0.0,Scripps Pier,800.000000 ,0.000000 ,0.170000 ,2.270000 ,2.270000 ,2.260000 ,200.000000 ,0.000000 ,NaN,400.000000 ,4.400000 ,0.190000 ,NaN,NaN,0.540000 ,0.550000 ,0.530000 ,0.500000 ,2400.000000 ,23200.000000 ,15600.000000 ,5.300000 ,10.000000 ,12.900000 ,NaN
2013,01,16,16:00:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,0.000000 ,1.690000 ,12.430000 ,12.880000 ,11.970000 ,250.000000 ,20.000000 ,0.000000 ,NaN,9.640000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.520000 ,NaN,NaN,0.000000 ,14.150000 ,NaN,9.200000 ,NaN
2013,01,16,17:14:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,3.400000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.000000 ,0.000000 ,180.000000 ,NaN,NaN,10.100000 ,NaN
2013,01,17,18:32:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,2.130000 ,2.090000 ,2.170000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.570000 ,0.570000 ,0.560000 ,NaN,NaN,NaN,NaN,NaN,NaN,12.800000 ,NaN
2013,01,19,00:15:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.65 ,1.11 ,1.02 ,1.20 ,200 ,0.0000 ,NaN,0 ,28.06 ,0.49 ,6938.0000 ,0.0000 ,0.53 ,0.49 ,0.56 ,1.95 ,0.0000 ,0.0000 ,0.0000 ,30.29 ,25 ,12.0 ,NaN
2013,01,21,18:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,748.000000 ,18.226200 ,2.300000 ,2.300000 ,NaN,200.000000 ,748.000000 ,NaN,0.000000 ,1.115310 ,0.071715 ,37774.000000 ,0.000000 ,NaN,NaN,NaN,0.389937 ,2244.000000 ,2244.000000 ,0.000000 ,1.898900 ,NaN,14.000000 ,250.0000 
2013,01,21,19:30:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,4.502000 ,1.500000 ,1.500000 ,NaN,188.000000 ,40.000000 ,0.000000 ,40.000000 ,6.737000 ,0.318000 ,NaN,NaN,1.230000 ,1.230000 ,NaN,0.939000 ,0.000000 ,1200.000000 ,0.000000 ,11.888000 ,50.000000 ,11.000000 ,NaN
2013,01,22,15:50:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.360000 ,0.620000 ,0.630000 ,0.620000 ,200.000000 ,0.000000 ,0.120000 ,0.000000 ,0.630000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.200000 ,0.000000 ,10399.000000 ,41598.000000 ,1.060000 ,25.000000 ,12.000000 ,NaN
2013,01,22,18:00:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.690000 ,1.530000 ,1.500000 ,1.550000 ,200.000000 ,0.000000 ,NaN,0.000000 ,2.060000 ,0.170000 ,NaN,NaN,0.760000 ,0.740000 ,0.770000 ,0.400000 ,800.000000 ,14800.000000 ,2800.000000 ,4.980000 ,10.000000 ,13.200000 ,NaN
2013,01,23,16:15:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,150.000000 ,2.060000 ,3.260000 ,3.450000 ,3.070000 ,250.000000 ,40.000000 ,0.000000 ,NaN,1.590000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.010000 ,NaN,NaN,0.000000 ,3.700000 ,NaN,10.500000 ,NaN
2013,01,23,18:05:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,3.520000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,0.000000 ,675.000000 ,NaN,NaN,11.400000 ,NaN
2013,01,24,18:30:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.930000 ,1.880000 ,1.980000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.080000 ,1.040000 ,1.120000 ,NaN,NaN,NaN,NaN,NaN,NaN,13.300000 ,NaN
2013,01,25,21:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,1.24 ,1.50 ,1.50 ,NaN,200 ,0.0000 ,NaN,1067 ,8.65 ,0.13 ,1601.0000 ,4803.0000 ,2.24 ,2.24 ,NaN,0.96 ,0.0000 ,0.0000 ,0.0000 ,8.46 ,25 ,12.0 ,NaN
2013,01,28,16:05:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.630000 ,0.850000 ,0.810000 ,0.890000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.730000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.370000 ,0.000000 ,0.000000 ,0.000000 ,3.490000 ,25.000000 ,13.000000 ,NaN
2013,01,28,16:10:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,3.049000 ,0.840000 ,0.840000 ,NaN,188.000000 ,40.000000 ,0.000000 ,0.000000 ,2.695000 ,0.129000 ,NaN,NaN,0.930000 ,0.930000 ,NaN,0.543000 ,40.000000 ,160.000000 ,0.000000 ,5.328000 ,50.000000 ,10.000000 ,NaN
2013,01,28,19:59:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,11.189600 ,0.800000 ,0.800000 ,NaN,200.000000 ,0.000000 ,NaN,0.000000 ,2.728740 ,0.143747 ,14960.000000 ,0.000000 ,NaN,NaN,NaN,0.348333 ,0.000000 ,0.000000 ,0.000000 ,5.313080 ,NaN,13.000000 ,250.0000 
2013,01,28,20:30:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.990000 ,2.180000 ,2.130000 ,2.220000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.740000 ,0.090000 ,NaN,NaN,1.330000 ,1.240000 ,1.420000 ,0.360000 ,1200.000000 ,2000.000000 ,0.000000 ,4.170000 ,10.000000 ,14.000000 ,NaN
2013,01,30,16:00:00,36.958,-122.017,0.0,Santa Cruz Wharf,NaN,120.000000 ,4.350000 ,1.200000 ,1.200000 ,1.200000 ,250.000000 ,20.000000 ,0.000000 ,NaN,7.420000 ,NaN,NaN,NaN,NaN,NaN,NaN,1.660000 ,NaN,NaN,0.000000 ,10.500000 ,NaN,10.500000 ,NaN
2013,01,30,18:30:00,36.603686,-121.889271,0.0,Monterey Wharf,0.000000 ,0.000000 ,NaN,4.510000 ,NaN,NaN,50.000000 ,0.000000 ,NaN,0.000000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000 ,0.000000 ,0.000000 ,NaN,NaN,11.300000 ,NaN
2013,01,31,18:40:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,NaN,1.650000 ,1.660000 ,1.630000 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.650000 ,0.640000 ,0.650000 ,NaN,NaN,NaN,NaN,NaN,NaN,14.000000 ,NaN
2013,02,01,22:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,1067.0000 ,2.31 ,1.19 ,1.22 ,1.16 ,200 ,0.0000 ,NaN,534 ,5.36 ,0.19 ,2135.0000 ,2135.0000 ,0.59 ,0.53 ,0.66 ,1.01 ,0.0000 ,0.0000 ,1067.0000 ,8.70 ,25 ,11.5 ,NaN
2013,02,04,15:55:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.020000 ,0.450000 ,0.430000 ,0.460000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.240000 ,NaN,NaN,NaN,NaN,NaN,NaN,0.270000 ,0.000000 ,0.000000 ,0.000000 ,3.630000 ,25.000000 ,13.000000 ,NaN
2013,02,04,17:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,27.716000 ,2.730000 ,2.730000 ,NaN,188.000000 ,60.000000 ,0.000000 ,20.000000 ,1.721000 ,0.095000 ,NaN,NaN,1.060000 ,1.060000 ,NaN,0.476000 ,40.000000 ,0.000000 ,0.000000 ,6.540000 ,50.000000 ,13.000000 ,NaN
2013,02,04,19:30:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.400000 ,2.220000 ,2.180000 ,2.260000 ,200.000000 ,0.000000 ,NaN,0.000000 ,3.140000 ,0.200000 ,NaN,NaN,1.050000 ,1.000000 ,1.090000 ,0.460000 ,0.000000 ,1600.000000 ,0.000000 ,6.160000 ,10.000000 ,13.900000 ,NaN
2013,02,04,19:59:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,4.588920 ,0.300000 ,0.300000 ,NaN,200.000000 ,0.000000 ,NaN,0.000000 ,1.705310 ,0.079566 ,2244.000000 ,2244.000000 ,NaN,NaN,NaN,0.387689 ,0.000000 ,0.000000 ,0.000000 ,5.497620 ,NaN,13.000000 ,250.0000 
